,UtcDatetime,Price_Expected,Price_P10,Price_P90,MWh_Estimate,Expected,P10,P90
2071,2023-06-27 06:00:00,106.60086625819977,83.63967312824309,148.97683851239162,19.605449739156704,2089.957925575701,1639.7934077152654,2920.7579197531586
2072,2023-06-27 07:00:00,113.31802635635727,90.27424690501728,155.6612509349243,17.586764434797608,1992.897435745442,1587.631914847296,2737.5777518184327
2073,2023-06-27 08:00:00,128.76499775397838,96.34672401504767,180.2658774008679,7.094270939542124,913.4937815962556,683.509764300038,1278.8549754360406
2074,2023-06-27 09:00:00,123.82684834511228,92.12083848425915,175.2482601168987,-10.156316398097658,-1257.6246503722157,-935.608382504187,-1779.8767779633422
2075,2023-06-27 10:00:00,128.95946014642155,94.57800224832194,174.2468292323682,13.491092571956424,1739.8040148648981,1275.960583602814,2350.7801035437624
2076,2023-06-27 11:00:00,114.53141765364428,83.59873275038196,166.49926725226806,29.66093363968228,3397.1087786834787,2479.6164644706128,4938.523717025248
2077,2023-06-27 12:00:00,59.12139857832724,43.31355939945613,74.29245434133333,29.02484023120875,1715.98914798156,1257.1691414141842,2156.3266176415705
2078,2023-06-27 13:00:00,67.95073783064552,52.30352479108166,87.52683358771051,21.22275102478985,1442.1015909305588,1110.0246843600496,1857.560197220194
2079,2023-06-27 14:00:00,87.92918471610534,63.390154902244426,118.638744878383,8.787046003312756,772.6377911342025,557.0122072831434,1042.484109021637
2080,2023-06-27 15:00:00,105.89918132373398,79.83267311002263,146.29873387798546,4.28341675614623,453.61032774425,341.9566096874155,626.658448095941
2081,2023-06-27 16:00:00,133.9433490321088,109.00893998219334,174.34290158636028,4.273764097948393,572.4422762523973,465.8784940513091,745.1004335319366
2082,2023-06-27 17:00:00,144.5186437922845,119.56901811725265,184.9306867179285,-0.6103676282607946,-88.2095018509633,-72.98105800169948,-112.87570464466205
2083,2023-06-27 18:00:00,141.8344899987236,108.80206546254088,192.49798374173798,18.21172329396699,2583.0504853976827,1981.4731100158772,3505.7200145510888
2084,2023-06-27 19:00:00,126.02458663328474,93.72515084657405,177.36249826523277,-7.019131187189103,-884.5831063903039,-657.8691293311911,-1244.9306430112686
2085,2023-06-27 20:00:00,103.96762457521953,75.68913816273565,141.11388367382887,-11.548415569477637,-1200.661334366071,-874.0896215988803,-1629.6417712883015
2086,2023-06-27 21:00:00,71.98826760390419,54.675824462071276,91.53398854289124,23.482764726186968,1690.4835511882693,1283.9395220531178,2149.471117402208
2087,2023-06-27 22:00:00,97.72475354337449,72.80666728281612,138.1531192583756,5.624833818833761,549.6854986679673,409.5254043689617,777.0883373818849
2088,2023-06-27 23:00:00,45.466373586535994,33.197510433342245,56.59831089511937,3.4511070708308225,156.9093233695301,114.56816299048742,195.32683092722763
2089,2023-06-28 00:00:00,50.140444320348934,36.81519851203534,60.4266614876862,9.4956730941086,476.11726805938775,349.5850899650009,573.7918236554302
2090,2023-06-28 01:00:00,55.614832560120355,42.50442291875828,67.82073434957806,6.021459116137789,334.8824405116135,255.93864486033303,408.3797791124261
2091,2023-06-28 02:00:00,58.08446849237134,45.386766279016456,69.35939725111265,2.623043207537787,152.35807054235724,119.05144900027919,181.9326958384461
2092,2023-06-28 03:00:00,55.01860181767911,42.57806839118183,67.19767939995822,10.113146331942527,556.411171161068,430.59823617147856,679.5799649387374
2093,2023-06-28 04:00:00,50.53899677977464,37.72652799460963,64.25402900303385,10.973316790798494,554.5804219536121,413.98514310177933,705.0798153354448
